season,age,pos,per,x3p_ar
2008,31,PF,11.4,0.501
2008,33,C,12,0.011
2008,33,C,11.8,0.015
2008,25,PF,17.5,0.243
2008,33,C,17.2,0.362
2008,27,SF,12.3,0.176
2008,25,PF,16.2,0.074
2008,22,SG,9,0.25
2008,23,PG,11,0.257
2008,28,PG,14.6,0.177
2008,21,SF,12,0.483
2008,31,SG,14.4,0.088
2008,31,SG,14.1,0.092
2008,31,SG,15.1,0.076
2008,27,PF,19.9,0.019
2008,24,PG,12.1,0.284
2008,24,PG,9.8,0.224
2008,24,PG,14.1,0.351
2008,23,SG,8.6,0.082
2008,25,PF,16.3,0.005
2008,28,SF,11.3,0.23
2008,28,PG,8.6,0.222
2008,28,PG,6.4,0.217
2008,28,PG,10.1,0.5
2008,28,PG,17.7,0.111
2008,23,PG,20.8,0.188
2008,32,PG,12.7,0.5
2008,21,PG,16.7,0.203
2008,25,PG,17,0.251
2008,21,SF,14.5,0.011
2008,22,PG,11,0.485
2008,24,PF,11.9,0.009
2008,24,PF,9.8,0.01
2008,24,PF,14.2,0.009
2008,21,SF,12.8,0.368
2008,23,SG,8.4,0.334
2008,23,SG,8.3,0.352
2008,23,SG,9,0.214
2008,22,SF,14.4,0.038
2008,20,SF,15.4,0.142
2008,22,SG,11.6,0.209
2008,19,PF,16.5,0.039
2007,30,C,13.1,0.031
2007,22,SG,13,0.007
2007,22,SG,2.9,0.214
2007,21,C,17.1,0.004
2007,28,PF,10.4,0.004
2007,31,SG,21.6,0.384
2007,25,SG,17,0.127
2007,30,PG,12.9,0.519
2007,24,SG,10.1,0.247
2007,32,SF,13.7,0.517
2007,22,SF,22.1,0.103
2007,25,PG,24,0.377
2007,21,SG,16.2,0.019
2007,38,PG,15.1,0.568
2007,27,PG,14.4,0.107
2007,27,SF,18.5,0.25
2007,32,PG,17.4,0.428
2007,23,SG,13.4,0.359
2007,22,SF,16.1,0.098
2007,25,PG,11.3,0.148
2007,24,SG,18.4,0.394
2007,22,PG,9.6,0.269
2007,21,PF,12.8,0.429
2007,26,PF,14.7,0.462
2007,25,C,6.6,0.012
2007,35,SG,16.6,0.675
2007,21,PF,7.2,0.023
2007,31,PF,13.7,0.092
2007,28,SF,12,0.57
2007,30,PF,9.8,0.003
2007,27,SG,13.1,0.371
2007,30,SG,12,0.522
2007,28,PG,16,0.413
2007,30,PG,21.3,0.388
2007,26,PG,9.9,0.409
2007,26,PG,6.8,0.527
2007,26,PG,11,0.368
2007,23,PG,4.5,0.167
2007,20,PF,12.1,0.137
2007,31,C,12.7,0.037
2007,26,SG,9.2,0.559
2007,22,C,15.5,0.008
2007,26,PF,16.4,0.397
2007,30,C,9.6,0.03
2007,22,C,22.6,0.032
2007,35,SF,7.1,0.497
2007,30,PG,16.2,0.311
2007,30,PG,17.7,0.291
2007,30,PG,15.1,0.33
2007,23,SG,-0.1,0.333
2007,27,PF,23.1,0.001
2007,21,SG,15.2,0.047
2007,27,C,9.7,0.011
2007,25,PF,11.1,0.014
2007,28,SG,14.3,0.409
2007,22,PG,8.6,0.286
2007,24,C,13.7,0.004
2007,37,PF,9.7,0.005
2007,21,SG,7.5,0.338
2007,28,SG,26.1,0.227
2007,30,SG,7.8,0.344
2007,33,C,9.3,0.338
2007,26,SF,18.3,0.074
2007,27,SF,10.8,0.461
2007,19,C,15.4,0.007
2007,25,PG,19.1,0.149
2007,32,C,19.1,0.003
2007,29,PF,17.7,0.518
2007,22,SF,11.4,0.184
2007,26,SG,14.6,0.406
2007,31,PG,3.3,0.25
2007,30,SG,21.8,0.273
2007,37,PG,17.1,0.174
2007,24,C,17,0.002
2007,23,SG,16.2,0.149
2007,36,SG,4.1,0.353
2007,28,PG,7.3,0.101
2007,28,PF,3,0.013
2007,22,SF,9.2,0.206
2007,26,C,14.2,0.003
2007,26,PF,14.8,0.282
2007,26,SG,14.5,0.363
2007,31,PF,10.9,0.41
2007,24,C,17,0.001
2007,25,C,16.1,0.003
2007,31,SG,15,0.162
2007,26,SG,11.6,0.093
2007,27,PG,21,0.272
2007,27,SF,15.9,0.285
2007,24,SG,12.8,0.367
2007,21,SF,18.7,0.006
2007,24,SG,5.3,0.582
2007,24,PF,13,0.079
2007,28,PG,12.2,0.404
2007,24,PG,11.6,0.625
2007,25,C,10.6,0.007
2007,28,SG,11.8,0.321
2007,28,SG,11.2,0.322
2007,28,SG,12.9,0.32
2007,29,C,11,0.006
2007,26,SG,11.1,0.21
2007,22,PG,9,0.397
2007,24,PG,11.9,0.507
2007,30,C,26.1,0.008
2007,26,PF,14.1,0.264
2007,26,PF,14.6,0.281
2007,26,SG,13.8,0.25
2007,21,SG,15,0.142
2007,30,C,11.2,0.007
2007,28,SG,12.1,0.245
2007,23,PG,9.3,0.273
2007,20,PG,10.8,0.466
2007,25,SG,15.4,0.533
2007,22,PG,13.5,0.305
2007,33,SF,13.7,0.431
2007,32,SG,11.4,0.231
2007,23,PG,18.2,0.076
2007,30,C,4.3,0.033
2007,30,C,13,0.004
2007,23,PG,14,0.268
2007,29,SG,15.1,0.324
2007,25,PF,6.1,0.407
2007,23,PF,10.5,0.026
2007,28,C,11.9,0.004
2007,29,PF,12.1,0.365
2007,25,SF,11.7,0.392
2007,30,PF,24.1,0.042
2007,30,PF,6.4,0.457
2007,26,C,24.1,0.013
2007,20,SF,12.4,0.188
2007,23,SF,9.8,0.178
2007,29,SF,9.7,0.405
2007,20,PG,9.4,0.537
2007,29,SG,24.1,0.378
2007,29,SG,11.3,0.32
2007,24,PF,13.7,0.058
2007,25,PF,16.5,0.008
2007,23,SG,18.2,0.28
2007,24,SF,12.9,0.08
2007,24,SG,5.4,0.275
2007,23,SF,13.9,0.332
2007,21,SF,12,0.349
2007,24,SG,6.5,0.177
2007,25,SG,10.3,0.181
2007,27,SG,14,0.369
2007,32,SF,10.7,0.047
2007,24,PF,5.2,0.037
2007,28,SG,18.1,0.11
2007,30,SF,14.7,0.059
2007,26,PF,14.8,0.271
2007,26,PF,13.4,0.242
2007,26,PF,16.1,0.294
2007,23,PG,16,0.084
2007,26,PG,8.9,0.19
2007,28,PG,12.3,0.129
2007,28,PG,14.5,0.2
2007,28,PG,12,0.119
2007,26,PF,13.7,0.006
2007,27,SG,9.7,0.056
2007,25,SF,10.7,0.335
2007,24,SG,13.7,0.573
2007,27,PF,16.1,0.348
2007,24,C,17.8,0.002
2007,34,SG,16.3,0.018
2007,26,PG,17,0.318
2007,23,SG,7.4,0.383
2007,36,PF,11.9,0.594
2007,28,SG,15,0.416
2007,21,C,21.1,0.002
2007,26,SF,20,0.222
2007,30,PG,10.8,0.41
2007,28,SG,12.1,0.233
2007,36,PG,12.7,0.488
2007,23,SG,18.1,0.156
2007,31,C,18,0.001
2007,19,PF,12.1,0.408
2007,31,SG,19.6,0.15
2007,31,PG,23.5,0.145
2007,31,SG,18.4,0.152
2007,25,PG,9.6,0.112
2007,23,PG,14.5,0.255
2007,33,SG,15.1,0.319
2007,25,SF,10.3,0.395
2007,25,SF,-6,0.5
2007,25,SF,12.5,0.371
2007,32,PF,11.9,0.003
2007,28,SF,14.4,0.329
2007,28,SG,13.1,0.321
2007,28,SF,15.7,0.337
2007,22,SF,24.5,0.191
2007,31,PG,13.3,0.306
2007,30,PF,18.4,0.333
2007,28,SG,9.6,0.262
2007,30,PG,12.4,0.404
2007,30,SG,12.9,0.389
2007,30,PG,11.3,0.436
2007,22,C,19.8,0.001
2007,26,SF,13.8,0.218
2007,25,SF,8.6,0.097
2007,19,PF,20.6,0.091
2007,32,PG,9.9,0.213
2007,32,PG,9.3,0.199
2007,32,PG,10.3,0.223
2007,26,SF,6.1,0.571
2007,25,SG,19.5,0.274
2007,26,PF,14,0.158
2007,23,SF,9.4,0.097
2007,30,PG,10.2,0.651
2007,26,SG,9.6,0.026
2007,35,SG,12.3,0.526
2007,35,SG,8.6,0.49
2007,35,SG,14.3,0.546
2007,27,SG,10,0.355
2007,27,SG,9.9,0.406
2007,27,SG,10.3,0.241
2007,26,SF,10.8,0.541
2007,27,SF,3.2,0.627
2007,22,PF,12.3,0.008
2007,24,C,12.9,0.002
2007,25,SF,13.8,0.373
2007,24,PF,9.5,0.086
2007,33,PG,19.4,0.398
2007,22,SG,13,0.151
2007,25,SF,14.3,0.179
2007,22,PF,11.1,0.466
2007,31,PG,14.3,0.05
2007,19,SF,8,0.313
2007,25,SF,14.2,0.363
2007,23,C,16.9,0.003
2007,30,PF,8.7,0.225
2007,27,SF,20.7,0.385
2007,21,PG,13.7,0.036
2007,20,PG,18.3,0.211
2007,24,PG,11.8,0.378
2007,29,PG,14.1,0.307
2007,27,SF,18.6,0.08
2007,29,PG,15.3,0.362
2007,28,SF,20.8,0.235
2007,21,PF,5,0.308
2007,31,PF,6.7,0.167
2007,33,PF,15.3,0.55
2007,24,SG,6.7,0.202
2007,35,PG,11.6,0.394
2007,29,PF,5.4,0.063
2007,23,SG,20.1,0.312
2007,26,SG,7.2,0.57
2007,22,PF,19.1,0.009
2007,22,SG,7.2,0.424
2007,24,PF,12.2,0.077
2007,27,SG,23.2,0.257
2007,32,PG,7.7,0.044
2007,27,PG,10.2,0.239
2007,27,PG,12.3,0.219
2007,27,PG,8,0.265
2007,27,C,13.7,0.069
2007,19,SG,2.8,0.276
2007,21,PF,13.8,0.002
2007,30,PG,16.1,0.039
2007,30,PG,16.6,0.065
2007,30,PG,15.9,0.029
2007,30,C,13.5,0.067
2007,26,SG,16.4,0.493
2007,21,PF,17.6,0.008
2007,26,C,26.5,0.002
2007,31,SG,12.5,0.279
2007,31,C,14.8,0.002
2007,22,PF,7.9,0.273
2007,26,PF,14.5,0.253
2007,26,PF,14.8,0.328
2007,26,PF,14.3,0.219
2007,27,SG,10.8,0.189
2007,26,SF,14.5,0.535
2007,30,PF,13.5,0.034
2007,32,PG,23.8,0.353
2007,24,PG,13.9,0.222
2007,30,C,13.9,0.002
2007,32,SF,14.9,0.405
2007,27,PF,15.6,0.358
2007,22,PF,9,0.299
2007,23,SF,7.7,0.78
2007,28,PF,27.6,0.129
2007,27,PF,16.1,0.267
2007,27,C,18.1,0.317
2007,34,PG,8.4,0.011
2007,28,C,18.8,0.006
2007,22,PF,15.3,0.065
2007,22,C,16.8,0.002
2007,30,PF,4.9,0.589
2007,30,PF,5.6,0.592
2007,30,PF,0.9,0.571
2007,27,PG,13.4,0.302
2007,31,SG,14.5,0.38
2007,25,PG,11.6,0.383
2007,24,PG,21.4,0.035
2007,31,SF,18.5,0.022
2007,21,PG,22,0.164
2007,23,SG,12.1,0.302
2007,38,PG,9,0.336
2007,22,C,9.5,0.011
2007,29,SF,13.2,0.571
2007,36,SG,7.7,0.72
2007,29,SG,21.7,0.324
2007,24,SF,13,0.41
2007,23,PF,11.6,0.074
2007,30,SF,12.7,0.6
2007,23,C,14.6,0.011
2007,24,SF,-8.3,0.333
2007,23,PG,10.5,0.378
2007,26,SF,16,0.211
2007,23,PG,12.3,0.435
2007,26,PF,11,0.373
2007,25,PF,22.8,0.037
2007,22,SG,10,0.448
2007,27,SF,22.3,0.299
2007,22,PG,13,0.503
2007,26,SG,15.5,0.41
2007,22,SG,13.8,0.5
2007,22,SG,14.5,0.5
2007,26,SF,14.3,0.473
2007,25,PG,13.7,0.2
2007,23,PG,11.4,0.529
2007,24,PF,13.4,0.01
2007,26,SG,7.6,0.032
2007,26,SG,6.3,0.037
2007,40,C,5.9,0.303
2007,22,PG,15.2,0.407
2007,20,PG,14.1,0.356
2007,20,PG,13.1,0.064
2007,34,SF,13.4,0.547
2007,32,PF,7.7,0.043
2007,25,SG,10.5,0.026
2007,22,SG,18,0.191
2007,27,SG,12.7,0.217
2007,23,C,11.3,0.071
2007,28,PF,6.6,0.576
2007,22,SG,8.5,0.164
2007,25,PF,11.9,0.171
2007,23,C,13.9,0.077
2007,23,PF,15.7,0.013
2007,31,PF,13.9,0.01
2007,31,PF,12.4,0.021
2007,31,PF,14.1,0.009
2007,21,SF,18.3,0.153
2007,21,SG,15.6,0.593
2007,33,PG,8.6,0.012
2007,23,SF,12.2,0.301
2007,28,PF,13.6,0.009
2007,24,SG,5.4,0.403
2007,32,SF,16.8,0.248
2007,25,SG,12.9,0.243
2007,29,SF,15.8,0.429
2007,24,C,23.1,0.003
2007,33,PG,12.6,0.4
2007,24,SG,11.4,0.365
2007,27,C,14.2,0.014
2007,29,SF,14.8,0.273
2007,24,SG,10.3,0.121
2007,21,PG,8.6,0.27
2007,29,SG,18.9,0.348
2007,29,PF,10.2,0.003
2007,34,C,11.4,0.004
2007,29,PF,13.6,0.492
2007,20,PF,14.8,0.007
2007,23,SF,11.6,0.133
2007,28,PG,15.2,0.217
2007,24,C,15.5,0.004
2007,27,SF,14.2,0.341
2007,29,SF,12.1,0.426
2007,24,PG,10.3,0.334
2007,24,C,14.4,0.022
2007,31,PG,10.9,0.012
2007,22,PF,15.8,0.225
2007,22,SF,6.9,0.467
2007,22,SG,11.7,0.601
2007,25,SG,28.9,0.082
2007,21,SF,-40.7,1
2007,23,SG,17.2,1
2007,30,PF,9.6,0.457
2007,32,C,14.6,0.012
2007,24,SF,19.8,0.126
2007,32,C,15.7,0.351
2007,26,SF,14.7,0.223
2007,24,PF,15.9,0.011
2007,27,PG,13.5,0.408
2007,33,PF,16,0.017
2007,33,PF,13.8,0.022
2007,33,PF,16.9,0.015
2007,20,SF,9.9,0.508
2007,30,SF,8.9,0.034
2007,36,SG,6.6,0.507
2007,26,PF,18.9,0.032
2007,23,SG,14,0.248
2007,24,SG,12.1,0.171
2007,24,PF,16.6,0.007
2007,27,SF,13.1,0.203
2007,27,PG,12.7,0.106
2007,35,PF,9.4,0.019
2007,32,PG,6.6,0.5
2007,33,PF,12.7,0.004
2007,22,PG,17.1,0.235
2007,34,SF,11.4,0.404
2007,34,SF,14.8,0.5
2007,34,SF,2.4,0.154
2007,31,PG,15,0.518
2007,22,C,17.3,0.011
2007,20,PG,14.6,0.175
2007,24,PG,16.3,0.217
2007,20,PF,12.2,0.064
2007,21,PG,11.5,0.31
2007,31,PG,10.8,0.581
2007,23,PF,12.3,0.011
2007,20,SG,9.7,0.325
2007,22,SG,8.1,0.235
2007,22,SG,13.8,0.333
2007,21,SF,12.7,0.093
2006,29,PF,17.2,0.035
2006,23,SG,-2.4,0.313
2006,27,PF,11.5,0.004
2006,30,SG,22.2,0.435
2006,24,PG,12.9,0.124
2006,29,PG,12.6,0.423
2006,23,SF,10.4,0.32
2006,31,SG,10.8,0.442
2006,31,SG,12.5,0.387
2006,31,SG,8.7,0.515
2006,32,SF,6.2,0.151
2006,21,SF,22,0.097
2006,25,C,4.5,0.007
2006,24,PG,23.8,0.324
2006,20,SF,11.8,0.022
2006,20,SF,10.2,0.021
2006,20,SF,15.8,0.025
2006,37,PG,7.3,0.375
2006,26,PG,15.6,0.053
2006,26,PG,12.5,0.038
2006,26,SG,18.8,0.063
2006,26,SF,15.2,0.292
2006,26,SF,18.1,0.228
2006,26,SF,14.1,0.316
2006,31,PG,12.9,0.478
2006,31,SG,10.4,0.529
2006,31,PG,14.1,0.456
2006,24,PG,13.6,0.135
2006,24,PG,9.4,0.238
2006,24,PG,14.5,0.113
2006,23,SG,15.1,0.346
2006,25,SF,10.7,0.107
2006,25,SF,9.8,0.133
2006,25,PF,10.8,0.1
2006,23,PG,11.3,0.135
2006,23,PG,14.1,0.143
2006,23,PG,11,0.134
2006,34,SG,14.8,0.586
2006,36,SG,8.5,0.492
2006,22,SF,10.3,0.189
2006,22,PF,7.1,0.013
2006,27,SF,14.7,0.266
2006,29,C,12.2,0.011
2006,26,SG,14.7,0.41
2006,29,SG,12.9,0.48
2006,27,PG,17.9,0.36
2006,29,PG,23.4,0.42
2006,25,PG,14.5,0.391
2006,19,PF,10.1,0.194
2006,25,SG,10.7,0.368
2006,25,SG,12.4,0.34
2006,25,SF,9.3,0.398
2006,21,PF,15.2,0.005
2006,25,PF,13.7,0.52
2006,29,C,8.9,0.043
2006,21,C,23.2,0.012
2006,34,SF,9.1,0.457
2006,30,SF,4,0.177
2006,29,PG,15.7,0.271
2006,26,PF,8.4,0.063
2006,26,PF,26.5,0.002
2006,26,C,15.3,0.003
2006,27,SG,10.3,0.224
2006,23,C,11.7,0.003
2006,33,PG,6.3,0.241
2006,33,PG,7.8,0.125
2006,33,PG,6.1,0.261
2006,27,SG,28,0.238
2006,29,SG,11.4,0.583
2006,32,C,9.9,0.055
2006,25,PG,5.1,0.042
2006,26,PG,5.1,0.614
2006,25,SF,17,0.11
2006,26,SF,10.8,0.382
2006,23,PG,8.7,0.173
2006,24,PF,9.9,0.115
2006,24,SG,11.4,0.138
2006,31,C,19.9,0.017
2006,28,PF,10,0.261
2006,25,SG,13.9,0.389
2006,30,PG,10.6,0.109
2006,29,SG,21.6,0.242
2006,36,PG,18.5,0.171
2006,23,C,12.2,0.004
2006,34,SF,6,0.074
2006,22,SF,15.8,0.129
2006,35,SG,6.8,0.038
2006,27,PG,16.1,0.086
2006,28,PG,9.1,0.225
2006,27,C,5.5,0.046
2006,25,PF,14,0.008
2006,25,PF,15.6,0.164
2006,25,SG,15.5,0.333
2006,30,PF,15.2,0.491
2006,24,C,14.2,0.003
2006,30,SG,13.7,0.184
2006,25,SG,14.9,0.037
2006,37,PF,8.3,0.005
2006,37,PF,8.9,0.006
2006,26,PG,18.3,0.376
2006,36,C,9.9,0.042
2006,25,PF,13.6,0.286
2006,25,PF,5.2,0.25
2006,25,PF,33.7,0.333
2006,26,SG,15.6,0.186
2006,26,SG,16,0.176
2006,26,SF,15.2,0.197
2006,23,SG,10.6,0.265
2006,32,SG,16.1,0.292
2006,32,PG,16.1,0.294
2006,20,SF,15.8,0.082
2006,23,PF,17.3,0.035
2006,27,PG,10.4,0.435
2006,23,PG,12.6,0.826
2006,24,C,11.5,0.013
2006,27,SG,14.6,0.207
2006,25,PG,12.6,0.106
2006,23,PG,12.9,0.517
2006,29,PF,23.1,0.004
2006,25,SF,12.5,0.319
2006,25,SF,10.4,0.016
2006,33,PG,9.2,0.408
2006,33,PG,7.2,0.235
2006,33,PG,10,0.442
2006,20,SG,11.1,0.258
2006,29,C,10.1,0.018
2006,27,PF,14.3,0.005
2006,27,SG,14,0.34
2006,25,PF,12.5,0.004
2006,25,PF,15,0.006
2006,22,SG,7.6,0.306
2006,24,SF,-1.1,0.12
2006,21,PG,14.2,0.307
2006,32,SG,12.7,0.401
2006,31,PG,14.8,0.333
2006,23,PG,10.2,0.292
2006,27,PF,14.1,0.059
2006,22,PG,13.1,0.132
2006,29,C,15.1,0.016
2006,28,SG,9.4,0.7
2006,28,SG,8.9,0.738
2006,28,SG,10.4,0.629
2006,28,SG,15.2,0.108
2006,28,PG,15.9,0.122
2006,28,SG,13.4,0.068
2006,22,C,18.1,0.014
2006,27,C,17.2,0.003
2006,25,PG,6.7,0.167
2006,24,SF,10.3,0.422
2006,29,PF,26.8,0.025
2006,29,PF,9.1,0.533
2006,25,PF,22.7,0.01
2006,28,SF,11.3,0.376
2006,27,PG,9.9,0.511
2006,28,SG,22.4,0.324
2006,28,SG,8.7,0.154
2006,34,PG,-5.5,0.286
2006,23,PF,14,0.025
2006,24,PF,17.6,0.005
2006,22,SG,14.5,0.332
2006,23,SF,10.2,0.21
2006,23,SG,6.9,0.185
2006,23,SG,9.7,0.313
2006,23,SG,2.4,0.8
2006,23,SG,6.7,0.03
2006,22,SF,14.7,0.195
2006,23,SG,4.7,0.071
2006,20,SG,13.1,0.145
2006,23,PG,6.4,0.158
2006,24,SG,8.6,0.288
2006,31,SG,11.6,0.01
2006,23,C,12.2,0.222
2006,26,SG,16.6,0.395
2006,27,SG,18.2,0.091
2006,34,SF,2,0.071
2006,29,SF,16.3,0.058
2006,25,PF,16,0.157
2006,22,PG,17.4,0.052
2006,27,PG,7.1,0.14
2006,25,PF,13.7,0.003
2006,26,SG,9.5,0.037
2006,22,PF,18,0.01
2006,24,SG,12.2,0.257
2006,23,SG,11.2,0.497
2006,33,SF,19,0.033
2006,25,PG,15.5,0.316
2006,35,PF,13.5,0.493
2006,27,PG,15.2,0.416
2006,20,PF,19.3,0.002
2006,25,SF,19.3,0.085
2006,32,PF,12.5,0.005
2006,29,PG,12.2,0.303
2006,27,SG,14,0.162
2006,20,PF,10.3,0.025
2006,35,PG,10.5,0.43
2006,22,SF,14.8,0.23
2006,30,C,21.9,0.006
2006,30,PG,25.9,0.122
2006,24,PG,8.4,0.038
2006,22,SG,12.3,0.178
2006,32,PG,14.6,0.444
2006,29,PG,8.2,0.154
2006,35,SF,3,0.463
2006,35,SF,3.2,0.488
2006,35,SF,2.1,0.355
2006,24,SF,7.9,0.424
2006,31,C,12.5,0.005
2006,31,C,13.9,0.009
2006,27,SG,13.6,0.295
2006,21,SF,28.1,0.208
2006,30,PG,19.8,0.311
2006,29,SF,17.7,0.25
2006,27,PG,11.7,0.235
2006,29,PG,12.9,0.55
2006,21,PF,16.2,0.011
2006,25,SF,18.9,0.187
2006,24,PF,11.6,0.12
2006,18,SF,20.3,0.3
2006,31,PG,14.2,0.257
2006,25,SG,11.7,0.523
2006,24,SG,17.9,0.258
2006,25,SF,10.1,0.242
2006,25,SF,10.5,0.259
2006,29,PG,9.3,0.756
2006,25,SF,8,0.08
2006,34,SG,14.7,0.518
2006,26,SG,11,0.335
2006,25,SF,13.2,0.491
2006,26,PF,12.1,0.455
2006,23,C,15,0.003
2006,24,SF,9,0.299
2006,23,SF,11.5,0.088
2006,32,PG,19.2,0.436
2006,24,SF,20.7,0.16
2006,21,PF,13.2,0.075
2006,30,PG,17.3,0.017
2006,18,SF,4.8,0.233
2006,24,SF,12.3,0.576
2006,22,PF,14.4,0.005
2006,37,PF,11.9,0.493
2006,29,PF,12,0.518
2006,32,SG,10.9,0.408
2006,32,SG,10.1,0.34
2006,32,SG,11.8,0.489
2006,26,SF,20,0.321
2006,20,PG,10.2,0.023
2006,23,PG,7.7,0.25
2006,28,PG,15.5,0.304
2006,26,SG,8.3,0.293
2006,30,C,5.3,0.106
2006,26,SF,18.9,0.189
2006,28,PG,16.4,0.134
2006,27,PF,23.6,0.212
2006,30,PF,17.9,0.042
2006,32,PF,13.4,0.589
2006,23,SF,10.1,0.05
2006,34,PG,11.5,0.412
2006,28,PF,16.7,0.037
2006,22,SG,14.8,0.328
2006,28,SF,9.2,0.009
2006,21,PF,15.3,0.029
2006,25,C,13.4,0.017
2006,21,SG,12.6,0.336
2006,31,SF,5.9,0.455
2006,31,PF,15.5,0.004
2006,26,SF,21.9,0.231
2006,31,SG,9.2,0.112
2006,33,PG,6.1,0.167
2006,26,PG,8.6,0.241
2006,18,PG,13.8,0.263
2006,24,SF,12.5,0.02
2006,20,C,15.2,0.009
2006,20,C,10.1,0.061
2006,29,PG,16.4,0.031
2006,29,C,17.5,0.1
2006,25,SG,17.2,0.446
2006,25,C,25.6,0.001
2006,30,SG,13.1,0.243
2006,22,SF,6.3,0.391
2006,22,SF,6.2,0.388
2006,22,SF,12.1,0.5
2006,30,C,8.6,0.016
2006,27,SF,5.1,0.041
2006,35,C,19.4,0.003
2006,25,PF,15.9,0.216
2006,32,SF,10.8,0.431
2006,26,SG,11.5,0.184
2006,26,SG,11.2,0.169
2006,26,SG,11.9,0.205
2006,25,SF,7.2,0.455
2006,25,PF,7.3,0.46
2006,25,SF,6.9,0.438
2006,29,PF,10.9,0.04
2006,31,PG,23.3,0.324
2006,28,C,11,0.019
2006,23,PG,19.5,0.229
2006,29,C,11,0.006
2006,31,SG,4,0.228
2006,26,PF,16.1,0.286
2006,32,PG,10.1,0.125
2006,32,PG,10.4,0.077
2006,32,PG,9.6,0.191
2006,27,PF,28.1,0.173
2006,30,C,9.3,0.022
2006,26,PF,17,0.232
2006,26,PF,19,0.207
2006,33,SG,7.8,0.017
2006,27,PF,20.4,0.012
2006,21,PF,12.9,0.144
2006,25,PG,5.2,0.216
2006,21,C,15,0.003
2006,29,PF,12.5,0.602
2006,27,PG,9.9,0.04
2006,26,PG,9.9,0.353
2006,24,PG,13.4,0.421
2006,23,PG,20.8,0.032
2006,30,SG,16.4,0.02
2006,30,SF,17,0.018
2006,30,SG,15.4,0.023
2006,20,PG,22.1,0.187
2006,22,SG,6.9,0.453
2006,37,PG,10.7,0.42
2006,21,C,13.2,0.008
2006,28,SG,15.3,0.409
2006,35,SG,6.2,0.541
2006,28,SF,23.6,0.215
2006,23,SF,10,0.421
2006,23,PG,6.9,0.306
2006,29,SF,9.8,0.734
2006,22,PG,10.5,0.466
2006,25,SF,14.8,0.183
2006,28,SG,11.8,0.214
2006,25,PF,13.6,0.551
2006,25,PF,13.1,0.51
2006,25,PF,14.2,0.61
2006,24,PF,16.9,0.045
2006,26,SG,21.2,0.272
2006,24,SF,7.9,0.003
2006,24,SF,9.8,0.005
2006,25,SG,19.2,0.332
2006,25,SF,9.6,0.41
2006,24,PG,16,0.186
2006,22,PG,11.7,0.323
2006,23,C,13.8,0.045
2006,25,SF,12,0.058
2006,39,PF,9.6,0.341
2006,21,PG,12.6,0.258
2006,33,SG,13.9,0.251
2006,33,SF,13.5,0.258
2006,33,SG,14.5,0.238
2006,31,PF,10.2,0.004
2006,24,SF,7.4,0.023
2006,29,C,8.1,0.026
2006,25,SG,9.8,0.35
2006,26,SG,10.7,0.167
2006,25,SG,10.5,0.091
2006,27,PF,5.9,0.451
2006,25,SF,13.8,0.309
2006,24,SF,13.6,0.132
2006,30,SG,12,0.528
2006,30,SG,12.4,0.521
2006,30,SG,-28.1,1
2006,22,SG,12.7,0.148
2006,30,PF,16.1,0.007
2006,20,SF,15.5,0.142
2006,20,SG,12.7,0.383
2006,32,PG,8.1,0.025
2006,22,SG,14.6,0.285
2006,27,PF,13.6,0.01
2006,31,SG,14.5,0.216
2006,24,SG,10.9,0.019
2006,28,SF,16.7,0.397
2006,28,SF,13.6,0.422
2006,28,SF,19.1,0.379
2006,28,SF,9.2,0.171
2006,23,C,17.8,0.037
2006,32,PG,13.7,0.362
2006,23,SG,12.5,0.439
2006,26,C,14.6,0.004
2006,28,SF,17.7,0.252
2006,28,SF,18.1,0.242
2006,28,SF,17.2,0.265
2006,23,SG,10.1,0.125
2006,29,PF,8.5,0.003
2006,20,PG,13,0.28
2006,28,PG,18.4,0.379
2006,30,SG,9.8,0.75
2006,28,PF,15,0.002
2006,28,SF,12.2,0.424
2006,28,SF,8.5,0.375
2006,28,PF,12.4,0.427
2006,22,SG,22,0.44
2006,27,PG,12.1,0.181
2006,22,PF,8.3,0.081
2006,22,SF,10.6,0.091
2006,26,SF,16.7,0.323
2006,28,SF,6.1,0.125
2006,23,PG,15.3,0.3
2006,34,PG,11,0.449
2006,30,SF,13.8,0.351
2006,23,C,14.8,0.007
2006,30,SG,7.5,0.024
2006,21,PF,16.4,0.228
2006,28,C,11,0.011
2006,21,PG,8.4,0.551
2006,24,SG,27.6,0.054
2006,20,SG,-1.6,0.447
2006,29,PF,14.4,0.427
2006,31,C,17.5,0.009
2006,23,SF,21.3,0.085
2006,31,PF,17.6,0.407
2006,25,SF,11.6,0.168
2006,26,PG,14.6,0.534
2006,26,PG,12.8,0.61
2006,26,PG,17.3,0.441
2006,32,PF,18.4,0.054
2006,19,SF,11.6,0.523
2006,29,SG,16.6,0.073
2006,26,SF,9.8,0.221
2006,35,SG,9.6,0.483
2006,25,PF,19.7,0.011
2006,22,PG,15.1,0.319
2006,23,C,17.3,0.004
2006,23,C,13.2,0.012
2006,26,SF,13.1,0.129
2006,26,PG,5.8,0.211
2006,26,PG,2,0.237
2006,26,PG,14.6,0.161
2006,31,PG,-4.7,0.667
2006,32,SF,8.1,0.019
2006,21,PG,12.4,0.272
2006,33,SF,6.8,0.24
2006,30,PG,15,0.475
2006,19,PG,9,0.173
2006,23,PG,15,0.304
